	BMDM_veh_rep1	BMDM_veh_rep2	BMDM_DMHCA_rep1	BMDM_DMHCA_rep2	BMDM_DMHCA_rep3	BMDM_GW_rep1	BMDM_GW_rep2	BMDM_GW_rep3
Olfr170	0	0	0	0	0	0	0	0
Slc25a10	1793	2571	46	94	0	350	78	0
D930007P13Rik	0	0	0	0	0	0	0	0
Ccdc61	281	483	8	18	0	113	0	1
Dhx30	1824	2439	0	47	42	520	0	26
Vnn3	8	11	0	0	1	0	0	0
Kif13b	2927	3430	2	97	60	1256	91	10
Kcna1	2	2	0	0	0	0	0	0
Plagl2	4319	4179	90	90	0	805	161	22
Dus2	129	240	0	4	0	36	0	0
Eloa	5140	5816	0	61	39	1610	36	10
C030029H02Rik	0	0	0	0	0	0	0	0
Gm13128	0	0	0	0	0	0	0	0
Gm11696	650	793	49	1	0	158	0	12
Plagl1	19	24	0	0	0	0	0	0
Matk	383	527	6	0	0	120	0	0
Khsrp	7386	10169	20	41	24	3045	13	80
Bex1	11	6	0	0	0	0	0	0
Gm10512	0	0	0	0	0	0	0	0
Tas2r143	0	0	0	0	0	0	0	0
Hnrnpr	1522	1824	46	2	0	380	0	0
Zkscan2	0	0	0	0	0	0	0	0
4930520P13Rik	0	0	0	0	0	0	0	0
Sept6	686	883	0	0	0	19	48	0
Mapk8ip2	1	0	0	0	0	0	0	0
Exosc2	371	528	1	30	0	0	0	0
Dlx4os	0	0	0	0	0	0	0	0
Fubp3	2274	2670	0	44	0	600	1	1
Map3k19	16	28	0	0	0	0	0	0
Tff2	0	0	0	0	0	0	0	0
Acat2	431	648	0	0	0	100	0	10
Sema7a	15	12	0	0	0	8	0	0
Smg9	1207	1444	0	80	0	594	0	0
Defa-ps13	0	0	0	0	0	0	0	0
Rbm3	1724	1908	52	76	0	454	0	0
Serpina3b	2	0	0	0	0	0	0	0
Tas2r109	0	0	0	0	0	0	0	0
1700037C18Rik	25	70	0	0	0	0	0	0
Ptf1a	0	0	0	0	0	0	0	0
Fthl17d	0	0	0	0	0	0	0	0
Obp1a	0	0	0	0	0	0	0	0
Nat10	848	1140	0	40	24	194	0	1
Fabp5	5801	6582	154	92	58	838	194	11
Vmn2r27	0	0	0	0	0	0	0	0
Pde10a	2	4	2	0	0	0	0	0
Drd5	0	0	0	0	0	0	0	0
1700066C05Rik	0	0	0	0	0	0	0	0
Mrpl57	341	584	0	44	0	127	0	13
Smim4	255	356	0	60	0	18	0	0
Olfr1396	0	0	0	0	0	0	0	0
Cerkl	339	327	0	27	0	42	0	0
Traf5	325	370	0	33	0	188	0	0
Fdxr	197	299	0	0	0	0	0	0
Gtf2h5	819	1065	0	100	32	43	35	0
4933430H16Rik	0	0	0	0	0	0	0	0
Gm527	70	51	0	0	0	0	0	0
Clmp	92	99	0	0	0	0	0	0
Tbc1d4	824	959	0	7	0	319	0	16
Olfr1301	0	0	0	0	0	0	0	0
Pygo2	2293	3342	118	76	0	1489	0	0
Fam129c	22	43	0	0	0	0	0	0
Thrb	89	90	0	0	0	61	3	1
Ola1	2277	2560	0	32	0	246	106	0
Capsl	2	2	0	0	0	0	0	0
Fbxl12	316	387	0	6	0	46	0	0
Vmn1r70	0	0	0	0	0	0	0	0
Plin3	3646	4914	241	196	164	902	155	24
A730036I17Rik	0	2	0	0	0	0	0	0
Mpg	329	448	0	36	50	0	0	8
Nampt	8177	8097	198	96	70	1716	0	43
Zkscan8	742	1020	176	0	2	154	0	13
Vmn2r37	0	0	0	0	0	0	0	0
1700113A16Rik	355	500	0	0	0	180	0	0
Snx12	2028	2754	133	148	0	451	0	26
Snurf	0	0	0	0	0	0	0	0
Tsnaxip1	3	3	0	0	0	0	0	0
Map7d1	8163	9908	93	241	74	3411	111	72
Pus10	970	1333	0	81	0	332	11	3
Rassf7	115	190	20	0	0	0	0	0
Mup15	0	0	0	0	0	0	0	0
Fcgrt	2062	2667	191	1	0	329	0	2
Map3k1	5938	7465	169	82	106	1510	39	4
Gm1653	6	2	0	0	0	0	0	0
Gusb	20567	26191	1199	529	332	6585	130	42
Gpr139	0	0	0	0	0	0	0	0
Tmem260	1684	2012	0	59	59	253	0	0
Taf12	659	708	37	20	32	253	0	1
Vasp	6335	6593	215	60	104	2191	296	0
Arhgef11	3595	4197	49	160	1	829	48	0
Olfr918	0	0	0	0	0	0	0	0
Phf11a	25	35	0	0	0	0	0	0
Gm14725	0	0	0	0	0	0	0	0
Kcnb1	62	96	0	0	0	81	0	0
Cdc27	3020	3215	105	18	40	681	2	22
Dcxr	660	1029	0	20	0	143	0	15
Pcp4l1	2700	3326	334	65	0	553	0	50
Tmem145	0	0	0	0	0	0	0	0
Rps13	20	30	0	0	0	0	0	0
Prrc2b	6773	8703	159	141	92	2156	256	64
Gpatch8	3133	3608	104	62	74	882	90	43
Dlx4	0	0	0	0	0	0	0	0
Fmr1os	2	0	0	0	0	0	0	0
Gm17455	2	4	0	0	0	0	0	0
Reep1	8	8	0	0	0	0	0	0
Twistnb	873	955	0	1	0	236	0	10
Fbxw18	0	0	0	0	0	0	0	0
Mrpl1	644	713	0	42	0	122	0	0
Pbk	663	891	0	0	0	193	0	0
Dcaf12	3652	4572	79	41	0	1085	143	0
Uspl1	879	989	0	2	0	336	0	0
B230307C23Rik	282	278	0	0	0	158	0	0
Rex1bd	553	811	0	39	0	134	0	0
Mmp11	36	33	1	0	0	67	0	1
Mrgprb1	0	0	0	0	0	0	0	0
Rpl12	61	72	0	0	0	59	0	0
Olfr1184	0	0	0	0	0	0	0	0
Ino80	1961	2184	108	38	3	622	87	7
Olfr1214	0	0	0	0	0	0	0	0
Sfi1	891	1162	0	0	12	155	0	0
Rpl36al	945	1321	0	17	0	164	0	0
Magea1	0	0	0	0	0	0	0	0
Gnai2	37449	49346	1189	1181	351	13201	770	123
Rgmb	698	863	15	0	0	376	0	0
Gda	1119	1252	0	0	0	220	1	0
Abcg2	844	849	0	72	0	93	0	0
Nanos2	4	6	0	0	0	0	0	0
Foxb2	0	6	0	0	0	0	0	0
Mybl1	244	295	120	0	0	23	0	18
Dtd1	126	237	0	0	0	0	0	0
Vps50	2039	2304	0	0	0	565	0	21
Rps18	3607	4490	1	68	22	641	0	10
Nipa2	3389	3682	1	0	44	907	6	26
Birc2	1010	1196	46	12	0	175	0	0
Adamts5	2	1	0	0	0	0	0	0
Tmem237	569	678	0	0	0	0	0	0
Teddm2	0	0	0	0	0	0	0	0
Prepl	703	776	0	80	0	212	0	0
Slc7a8	9834	13305	0	156	40	2878	49	14
D17H6S56E-5	10501	12052	187	213	47	1712	136	10
Kdm4c	1509	1639	108	8	0	27	2	32
Cdk8	601	747	0	2	0	189	0	0
1700037H04Rik	1052	1390	0	0	1	697	3	1
Trdmt1	146	181	6	0	0	17	0	0
Olfr780	0	0	0	0	0	0	0	0
Olfr912	0	0	0	0	0	0	0	0
Hivep3	880	935	0	0	0	78	0	0
Abhd5	2100	2431	0	38	0	536	0	0
Lcp2	2680	2748	0	20	0	298	67	0
Zranb2	1769	2093	36	40	0	310	0	0
Crybb2	0	0	0	0	0	0	0	0
Mroh2b	0	0	0	0	0	0	0	0
Cops2	4335	4417	0	42	0	836	99	18
Pip5k1a	1511	1783	91	12	0	226	76	0
Neil3	636	932	0	0	33	120	0	0
Tcim	0	0	0	0	0	0	0	1
Csmd2	4	7	0	10	0	0	0	0
Nkx6-2	46	66	0	0	0	25	0	0
Gm17484	363	518	0	0	0	153	0	0
Gm13830	3	0	0	0	0	0	0	0
Psmg3	308	424	0	0	0	55	0	0
Rprl1	0	0	0	0	0	0	0	0
Tbcb	1021	1526	0	30	0	217	0	0
Ttll3	2597	3985	78	158	14	1219	0	0
Stmn1	736	1205	1	40	52	102	0	0
Olfr603	0	0	0	0	0	0	0	0
Myoz3	3	2	0	0	0	0	0	0
Hist1h2bk	2	1	0	0	0	0	0	0
Zbtb40	939	1161	0	9	0	3	90	0
Ddx50	1867	1909	0	0	0	569	19	4
Mtfr2	470	676	0	36	0	211	0	0
A730098A19Rik	0	0	0	0	0	0	0	0
Nkx1-2	0	0	0	0	0	0	0	0
Olfr1168	0	0	0	0	0	0	0	0
Mbl1	0	0	0	0	0	0	0	0
Ccdc30	2	1	0	0	0	0	0	0
Rtcb	2990	3462	0	32	1	477	0	7
0610009O20Rik	1154	1429	71	0	0	608	0	22
Ptdss1	2996	3881	64	124	0	963	43	0
2310043M15Rik	83	127	0	0	0	11	0	0
Prkar1a	11133	13470	0	290	1	2858	166	21
Baz2b	2826	2996	87	88	0	703	0	0
Slmap	4122	4933	0	76	0	948	39	1
Gsg1l2	0	0	0	0	0	0	0	0
Cdnf	56	62	0	0	0	12	0	0
Mad2l2	273	369	0	36	0	138	0	0
Slc15a4	5639	6885	184	68	40	1704	119	38
Olfr1378	0	0	0	0	0	0	0	0
Olfr1276	0	0	0	0	0	0	0	0
Ltb4r1	6	8	0	0	0	0	0	0
Hoxaas2	9	4	0	0	0	0	0	0
Caskin1	32	36	0	0	0	0	0	0
Ceacam18	0	0	0	0	0	0	0	0
Rnf145	2125	2582	0	106	39	1403	1	0
Kif13a	1695	2189	98	42	1	520	61	0
Ankrd61	22	31	0	0	0	0	0	0
Ypel1	36	74	0	0	0	0	0	0
Angpt1	12	2	0	0	0	0	0	0
Slc16a7	2639	2930	32	0	0	790	0	0
Ifna13	0	0	0	0	0	0	0	0
Itgad	0	0	0	0	0	0	0	0
Gm10466	0	0	0	0	0	0	0	0
1810007D17Rik	0	0	0	0	0	0	0	0
Casp8	2804	3289	0	74	0	860	0	6
Ugt2a1	0	0	0	0	0	0	0	0
A130010J15Rik	317	393	0	1	8	46	0	0
1110059G10Rik	588	646	0	22	0	53	26	20
Fam90a1a	0	0	0	0	0	0	0	0
Lage3	409	529	0	0	0	26	0	0
Psma7	1820	2291	0	12	0	266	92	18
Foxl2os	0	0	0	0	0	0	0	0
Dennd1a	3604	4156	0	60	0	1352	0	0
Zfp251	602	775	0	0	0	110	0	0
1810007C17Rik	0	0	0	0	0	0	0	0
Spesp1	0	0	0	0	0	0	0	0
Enpep	0	0	0	0	0	1	0	1
Psmd6	1628	2033	57	0	0	291	33	12
Mettl8	473	611	117	8	0	197	0	0
Atf4	4029	4749	334	45	53	1071	14	72
Gm5129	6	4	0	0	0	0	0	0
Sun1	1808	2168	0	16	0	716	0	29
Gm4884	0	0	0	0	0	0	0	0
Gm28881	0	0	0	0	0	0	0	0
Ceacam11	0	0	0	0	0	0	0	0
Samd8	3455	3749	60	80	2	325	78	49
4930568G15Rik	0	0	0	0	0	0	0	0
Rtp4	3773	4015	88	243	110	1186	77	0
A530010L16Rik	2	0	0	0	0	0	0	0
Gbgt1	22	37	0	0	0	6	0	0
Tusc2	655	901	0	0	0	181	93	0
Grm6	0	0	0	0	0	0	0	0
1700094M24Rik	0	0	0	0	0	0	0	0
Synj2	1563	1935	71	108	11	125	0	0
Asnsd1	2876	3500	141	62	1	910	29	1
Pawr	0	2	0	0	0	0	0	1
Hap1	44	67	0	0	0	0	0	0
4930412B13Rik	0	0	0	0	0	0	0	0
Smc3	2453	2746	0	24	0	65	0	42
Zfp593	318	315	0	14	0	0	59	0
Rap1gap	51	74	0	0	0	55	0	0
Mlip	0	0	0	0	0	0	0	0
Snx9	2868	3340	12	65	58	800	66	30
Tmem167b	2606	2882	0	21	0	498	22	0
G6pc3	735	1035	0	57	0	143	89	0
Pirb	13574	14013	194	340	65	2729	93	50
Tti1	1116	1364	106	21	46	168	74	0
Vps16	1755	2209	0	30	0	536	35	0
Sox7	0	2	0	0	0	0	0	0
Klra6	0	0	0	0	0	0	0	0
Zfp974	260	305	0	0	0	22	0	0
Ly75	26	41	0	0	0	37	1	0
AW495222	0	0	0	0	0	0	0	0
Cbln1	0	0	0	0	0	0	0	0
Arhgap24	763	959	0	16	0	33	0	0
Ahrr	1916	2088	0	48	0	487	0	0
Snrpb	3452	5039	1	99	133	1532	116	46
1700067G17Rik	0	0	0	0	0	0	0	0
Gm10400	0	0	1	0	0	0	0	0
Isl1	0	0	0	0	0	0	0	0
Nfkbib	1036	1170	0	24	0	479	0	14
Vmn1r127	0	0	0	0	0	0	0	0
2310015A10Rik	304	406	0	0	0	33	0	0
9430015G10Rik	645	801	2	0	0	246	0	0
Pcdhgb2	712	955	226	48	0	182	84	0
Zfp597	592	691	0	3	0	110	0	0
Ptpn14	6	6	0	0	0	0	1	0
Reg1	0	0	0	0	0	0	0	0
Vmn2r80	0	0	0	0	0	0	0	0
4930518P08Rik	0	0	0	0	0	0	0	0
Pkm	49878	62267	1490	1099	303	11642	297	231
Cxxc4	0	0	0	0	0	0	0	0
Lhx1	0	0	0	0	0	0	0	0
Gm14379	6	28	0	0	0	0	0	0
A830019L24Rik	0	0	0	0	0	0	0	0
4930448I18Rik	0	0	0	0	0	0	0	0
Gm4793	0	0	0	0	0	0	0	0
Rps21	2706	3776	155	0	74	99	0	0
Gm21586	0	0	0	0	0	0	0	0
Klrb1-ps1	0	0	0	0	0	0	0	0
Gatsl3	137	173	0	0	0	68	0	0
Sox13	6	2	0	0	0	0	0	0
Mapre2	5423	6543	483	64	127	1949	0	44
Errfi1	332	364	0	1	0	20	1	0
Cyp2a22	0	0	0	0	0	0	0	0
Ang	272	440	0	0	0	25	0	0
Prss41	0	0	0	0	0	0	0	0
4930467E23Rik	0	0	0	0	0	0	0	0
Agap1	2644	3492	79	111	0	1070	0	20
Ccl1	0	0	0	0	0	0	0	0
Dynlrb2	0	0	0	0	0	0	0	0
Acer1	0	0	0	0	0	0	0	0
Grpr	0	2	0	0	0	0	0	0
Zfp692	272	393	0	0	0	346	0	0
Ccnjl	0	0	0	0	0	0	0	0
Atp2b4	508	535	0	0	0	126	0	0
Gata2	2	5	0	0	0	86	0	15
Pfdn2	682	955	0	16	0	255	0	25
Olfr13	0	0	0	0	0	0	0	0
Zfp87	549	727	0	28	34	39	0	0
4921536K21Rik	32	23	0	0	0	0	0	0
Nr2e1	0	0	0	0	0	0	0	0
Adcy6	5	17	1	0	0	0	0	0
Fbrs	5319	5682	341	67	122	2077	40	28
Ube2f	1062	1191	0	9	0	193	0	0
Atf2	2428	2658	0	14	74	617	0	6
Tmem253	22	45	0	0	0	0	0	0
Gm21188	316	366	24	11	0	71	0	0
Slc17a7	10	35	0	0	0	0	0	0
Nrip3	4	4	0	0	0	0	0	0
Fam131a	122	211	0	0	0	0	0	0
H1fnt	0	0	0	0	0	0	0	0
C030016D13Rik	8	6	0	0	0	0	0	0
Rfxap	499	584	0	42	0	273	0	0
Rap1b	12986	13701	436	427	112	2455	158	31
Oit3	236	343	0	0	0	70	0	0
Abca7	4367	5434	156	51	89	1500	36	7
Olfr228	0	0	0	0	0	0	0	0
Eef1e1	373	334	0	0	20	0	0	0
Bpifb3	0	1	0	0	0	0	0	0
Sssca1	179	322	0	0	16	0	0	0
Cacng3	0	0	0	0	0	0	0	0
Tmem203	214	305	80	0	0	35	0	0
Nr3c1	5705	6273	207	67	27	1154	100	25
Zfp92	2	0	0	0	0	0	0	0
Tert	6	5	0	0	0	0	0	0
Ireb2	4009	4188	50	22	0	904	39	0
Gpr15	2	0	0	0	0	0	0	0
Slc25a21	0	0	0	0	0	0	0	0
Zscan12	382	357	0	0	0	0	0	0
Nxn	40	48	0	0	0	47	0	0
Tmed2	1387	1722	0	32	0	443	2	0
Rassf10	0	0	0	0	0	0	0	0
Ovol3	15	19	0	0	0	1	0	0
Cd24a	1218	1362	0	34	0	38	0	25
Slc47a2	0	0	0	0	0	0	0	0
2610024D14Rik	0	0	0	0	0	0	0	0
Vaultrc5	0	2	0	0	0	0	0	0
Ccdc97	2034	2651	0	58	11	1139	20	21
Olfr351	0	0	0	0	0	0	0	0
Gm28822	0	0	0	0	0	0	0	0
Olfr1364	0	0	0	0	0	0	0	0
Nkx3-1	0	0	0	0	0	0	0	0
Zfp410	888	1037	0	0	44	283	0	1
9530077C05Rik	4	31	0	0	0	0	0	0
Galnt15	0	0	0	0	0	0	0	0
Slc7a13	4	2	0	0	0	0	0	0
Irf3	1288	1733	113	16	0	469	0	4
Arl8a	5668	6973	271	193	49	1703	151	80
Slx4	1143	1465	0	14	0	299	61	51
Odf3	0	0	0	0	0	0	0	0
Gm8363	2	4	0	0	0	0	0	0
Ubap1	3624	3745	1	218	34	880	1	8
Spanxn4	0	0	0	0	0	0	0	0
Cdip1	2533	3505	67	74	0	1045	1	0
Rock2	4293	4442	86	20	2	653	10	41
Abca15	0	0	0	0	0	0	0	0
Tsc22d1	2067	2606	170	32	80	541	133	29
Pnkp	1018	1337	1	1	31	346	0	0
Gm7361	0	0	0	0	0	0	0	0
Ovol1	19	44	0	0	0	0	0	0
Gigyf1	3250	4412	270	90	0	1335	133	41
Yaf2	619	691	0	0	0	117	0	0
Olfr594	0	0	0	0	0	8	0	0
Slc4a1	0	0	0	0	0	0	0	0
4930407I19Rik	0	0	0	0	0	0	0	0
Gm3893	0	0	0	0	0	0	0	0
4921533I20Rik	1	0	0	0	0	0	0	0
Zfp282	1036	1380	127	10	0	237	90	1
Upk3b	0	0	0	0	0	0	0	0
Safb	1942	2314	93	27	46	310	1	21
Skiv2l2	2328	2538	91	1	33	605	0	0
Srgn	3816	3897	230	66	29	673	28	2
Gm16796	4	0	0	0	0	0	0	0
1700017J07Rik	0	0	0	0	0	0	0	0
Speer4d	0	0	0	0	0	0	0	0
Gm13056	0	4	0	0	0	0	0	0
Commd6	639	746	0	42	0	234	0	7
Rab3il1	3854	5183	193	100	0	1660	44	1
Bscl2	2221	2738	67	60	72	779	0	13
Ppif	177	213	0	36	0	38	0	0
Dmtn	5	11	0	0	0	0	0	0
Ccdc124	598	947	1	40	0	291	8	26
Tcf25	6016	7774	622	264	80	1679	1	66
Gm38416	0	0	0	0	0	0	0	0
Gspt1	4302	4872	0	126	28	1004	35	0
Erich1	404	406	0	0	0	30	0	0
Gm4598	8	8	0	0	0	0	0	0
L3mbtl3	351	420	72	0	0	0	0	0
Olfr1047	0	0	0	0	0	0	0	0
Sds	1	6	0	0	0	0	0	0
Pcdha1	4	4	0	0	0	0	0	0
Degs2	863	1274	78	74	0	168	20	10
Gm33727	0	0	0	0	0	0	0	0
Irf2	3172	3515	94	84	0	794	0	14
Hsph1	1095	1120	0	0	0	159	36	13
Syt15	0	8	0	0	0	0	0	0
Gm12250	901	1017	90	78	0	459	0	32
Amhr2	2	0	0	0	0	0	0	0
4930517E11Rik	0	0	0	0	0	0	0	0
Bag2	56	105	0	0	0	0	0	0
Pidd1	215	286	0	0	0	57	107	0
Zfand4	265	334	0	0	0	41	0	0
Wincr1	0	1	0	0	0	0	0	0
Mrgprb3	0	0	0	0	0	0	0	0
Abca13	6	12	0	0	0	0	0	0
Olfr775	0	0	0	0	0	0	0	0
Gnb1l	57	121	0	0	0	0	0	0
Tecpr2	937	1069	0	0	0	106	84	0
Cda	0	2	0	0	0	0	0	0
Tiam2	71	68	0	0	0	0	0	0
Zfp768	696	826	43	0	0	364	0	0
Apobec2	0	5	0	0	0	0	0	0
Srl	140	259	0	31	0	65	0	0
Gm7788	0	0	0	0	0	0	0	0
Ppm1l	101	88	0	0	0	0	0	0
Tnfaip8l2	3804	5645	8	80	116	723	0	17
Gtf3c2	3599	4466	162	57	0	1121	1	0
Pnlip	0	0	0	0	0	0	0	0
2310034C09Rik	0	0	0	0	0	0	0	0
2510009E07Rik	5128	5514	126	114	0	1011	55	0
Tmem170	96	104	0	0	0	0	0	0
Olfr1201	0	0	0	0	0	0	0	0
A430085M09Rik	0	0	0	0	0	0	0	0
Trim65	860	1053	0	53	0	236	0	0
Olfr794	0	0	0	0	0	0	0	0
Xcl1	0	0	0	0	0	0	0	0
Mycbp	279	312	0	0	0	42	0	0
Trmt112	493	629	0	0	0	126	0	1
Vmn2r116	0	0	0	0	0	0	0	0
Naa10	339	530	104	26	0	65	0	4
Gm10670	0	0	0	0	0	0	0	0
Fbxo47	22	29	0	0	0	0	0	0
Mettl7a1	1937	2464	144	0	0	236	40	30
Gm4951	140	158	1	0	0	0	0	16
Pafah2	846	1090	0	37	0	137	0	0
Scfd1	1276	1190	0	38	0	66	0	0
1110008P14Rik	579	935	0	25	20	293	0	1
Bclaf1	5247	5834	23	162	0	1363	69	4
Dip2a	1630	2206	0	87	102	548	0	0
Tex24	0	0	0	0	0	0	0	0
Pnck	2	7	0	0	0	0	0	0
Smndc1	1376	1591	0	1	0	201	0	2
Zfp810	323	445	0	0	0	90	0	0
Nsmce1	422	609	0	0	0	28	0	0
Fcho2	8216	8081	95	118	0	1306	0	30
Vmn2r15	0	0	0	0	0	0	0	0
Ift57	527	553	39	0	0	66	0	0
Gbp9	2076	2349	104	15	0	495	97	0
Jmjd1c	7255	7587	110	156	8	1335	58	23
Gstm6	4	1	0	0	0	0	0	0
Pdgfa	524	480	0	0	0	100	0	0
Tmem74	12	27	0	0	0	0	0	0
Ddit3	485	774	0	30	33	422	0	0
Plxnd1	15674	17680	349	297	294	5215	266	121
Supt3	203	241	0	1	0	6	0	0
Kcnh8	0	0	0	15	0	0	0	0
Olfr131	0	0	0	0	0	0	0	0
Scgb2b19	0	0	0	0	0	0	0	0
Gm16445	0	0	0	0	0	0	0	0
Aurkb	1729	2425	0	36	0	325	212	6
Armt1	880	1009	1	13	0	264	0	0
Col18a1	1945	2533	0	45	0	1148	0	38
Cd2ap	4268	4570	49	60	5	662	0	12
Tatdn2	2909	3270	0	20	66	607	164	0
Synpo2	2	2	0	0	0	0	0	0
Arhgef40	203	330	0	0	0	0	0	1
Pgm1	1318	1567	0	2	76	324	0	25
Olfr1340	0	0	0	0	0	0	0	0
Ctsr	0	0	0	0	0	0	0	0
Eps8l1	210	206	0	1	0	0	0	0
Cpxcr1	0	0	0	0	0	0	0	0
Srprb	1660	2174	0	87	31	238	82	0
Zfp764	488	598	0	14	0	166	0	0
Mapk1ip1	469	593	0	0	0	82	0	0
Crybg3	1977	2403	100	30	38	388	0	0
Dzip3	424	517	0	0	0	95	0	0
Apex2	314	362	0	0	0	80	0	0
Chp1	4543	5500	113	69	96	1136	5	1
Rnf111	4915	5417	102	109	0	1471	93	6
Adam2	0	0	0	0	0	0	0	0
Dimt1	125	131	0	0	0	0	0	0
Psme3	2819	3229	138	32	0	493	1	0
E530001F21Rik	0	0	0	0	0	0	0	0
Gatm	1886	2299	130	44	0	567	0	14
Vmn1r37	0	0	0	0	0	0	0	0
Mrpl42	460	675	0	33	0	32	0	0
Slc26a10	8	7	0	0	0	0	0	0
Olfr792	0	0	0	0	0	0	0	0
Ears2	124	201	0	0	0	0	0	0
H2-Ke6	501	790	0	33	0	344	10	0
D630044L22Rik	205	326	0	34	0	219	0	0
Akr1b3	628	867	0	18	0	155	0	0
Rnf168	1325	1420	0	4	0	129	0	0
Cherp	3758	4798	103	89	110	1931	0	0
Cdh17	0	0	1	0	0	0	1	0
Ago2	5080	5905	105	34	0	1751	2	0
Gatsl2	1346	1788	78	0	0	712	0	0
Mcemp1	11	26	0	0	0	109	0	0
Knl1	1719	2173	0	0	0	315	0	0
Ikbkb	3737	4386	167	84	47	1369	0	40
Ins2	0	0	0	0	0	0	0	0
1700011M02Rik	0	0	0	0	0	0	0	0
Rims2	3	4	0	0	0	0	0	0
E2f8	1363	1975	0	50	38	269	0	0
Nol8	1140	1195	0	36	0	118	0	0
Ermp1	1651	1940	0	0	0	318	0	1
Slc25a46	2634	2965	129	6	73	725	0	11
Gm10516	22	18	0	0	0	0	0	0
Fosl1	28	18	0	0	0	0	0	0
Rps6ka3	6553	7121	1	115	0	1231	104	25
Nhsl1	46	64	0	0	0	0	0	0
4931431B13Rik	0	0	0	0	0	0	0	0
Prkag3	3	0	0	0	0	0	0	0
Matn3	6	2	0	0	0	0	0	0
4930542C21Rik	0	0	0	0	0	0	0	0
Ulk3	552	625	0	22	0	51	87	0
Anxa6	6730	7535	129	130	48	1491	0	31
Serpina3m	0	0	0	0	0	0	0	0
Pepd	2071	2772	89	58	0	660	0	0
Olfr750	0	0	0	0	0	0	0	0
Notch4	76	110	0	0	0	80	0	0
Tedc1	407	771	0	0	0	78	0	1
Mrpl14	410	740	1	1	0	210	0	0
Rhox3g	0	0	0	0	0	0	0	0
Cysltr1	1210	1295	0	48	0	176	22	0
Ass1	53	54	0	0	0	2	0	0
Txnl4a	3188	4368	234	0	0	651	146	1
Gm15413	0	0	0	0	0	0	0	0
Anp32a	2028	2871	52	35	1	283	0	0
Rab21	3069	3635	39	67	1	758	0	0
A330076C08Rik	0	0	0	0	0	0	0	0
Gas1	10	2	0	0	0	0	0	0
Ifrd2	233	302	65	0	0	84	0	1
Esm1	0	0	0	0	0	0	0	0
Mtfmt	383	501	98	0	0	19	0	16
Notum	0	0	0	0	0	0	0	0
Ube2cbp	11	17	0	0	0	0	0	0
Tmem47	6	0	0	0	0	0	0	0
Mgam	6	2	0	0	0	0	0	0
Usp53	271	280	0	0	0	53	0	0
Papola	9636	9737	367	344	50	2388	39	11
Igf2r	10180	12931	245	245	156	2610	336	87
Plg	2	0	0	0	0	0	0	0
BC037156	0	0	0	0	0	0	0	0
Zfp831	0	0	0	0	0	0	0	0
Fiz1	1160	1364	103	2	0	459	0	0
Ppm1b	926	1111	10	28	0	256	186	0
Gmds	438	600	0	10	0	124	0	0
A930006I01Rik	0	0	0	0	0	0	0	0
E230029C05Rik	2	5	0	0	0	0	0	0
6030469F06Rik	0	0	0	0	0	0	0	0
Ednrb	182	181	0	0	0	0	0	0
Eif4enif1	2672	2988	116	28	0	546	130	15
Gm14288	0	0	0	0	0	0	0	0
Mlf1	3	8	0	0	0	0	0	0
Maf	12985	17763	610	364	154	4659	333	270
Cyp2a4	0	0	0	0	0	0	0	0
Chmp6	1156	1539	226	0	0	155	0	0
Dynap	0	0	0	0	0	0	0	0
LOC100038947	265	261	2	14	0	32	0	0
Azi2	2713	3042	60	132	29	304	0	0
Pot1b	1570	1710	0	0	56	229	0	0
Krt15	0	0	0	0	0	0	0	0
Zfp318	1999	2237	46	22	0	536	0	10
Mafb	7416	10629	317	380	119	4558	67	122
Rhox2d	0	0	0	0	0	0	0	0
Gm16617	7	17	0	0	0	0	0	0
Fbxo25	698	747	0	22	0	74	0	0
Cstf2t	2361	2866	127	48	74	619	0	20
Jag2	84	89	0	42	0	0	0	0
Ankrd46	1291	1746	4	10	0	405	0	0
Pcsk7	1754	1978	118	40	0	551	58	0
Ubqln4	1921	2458	0	50	0	885	46	0
Ddx49	1345	2005	150	7	0	373	82	22
Ndufs5	184	299	0	0	0	32	0	0
Ube2d2b	0	0	0	0	0	0	0	0
Ccnf	1465	2248	0	8	31	407	1	0
Snx14	2188	2165	108	66	32	515	0	16
Cass4	37	35	0	0	0	0	0	0
Egr2	727	697	101	0	0	117	0	16
Rps25	4742	5964	141	59	58	554	92	16
Dynlt1c	171	161	60	17	0	38	0	0
Olfr748	0	0	0	0	0	0	0	0
Blcap	969	1184	0	15	0	212	1	22
Gm2061	0	0	0	0	0	0	0	0
Ltbp4	0	8	0	0	0	0	0	0
Gm17399	0	4	0	0	0	0	0	0
Itgb3bp	28	54	0	0	0	0	0	0
Mapk1	6303	7634	385	105	149	1159	225	16
Mrpl48	741	962	0	0	0	187	0	13
Rnf225	8	16	0	0	0	0	0	0
Ppp1r11	842	1107	108	46	0	290	0	0
Fzd3	0	2	0	0	0	0	0	0
Rbm38	943	1100	0	0	0	404	0	0
1700008P02Rik	0	0	0	0	0	0	0	0
Lilra6	333	336	109	0	0	118	0	0
Rbp4	0	6	0	2	1	0	0	0
Fth1	297733	350191	11631	6991	2583	72658	4640	1638
Ccdc54	4	5	0	0	0	0	0	0
0610009E02Rik	351	426	0	40	0	116	0	0
Pianp	394	576	0	13	0	102	0	0
Meis3	245	371	0	0	15	0	0	0
